user_id,cocktail_name,user_rating
946934985,Gin & Tonic,4
9574596968,Screwdriver,5
7361786092,Martini,2
9993696473,Moscow Mule,5
7926670874,Mojito,2
1647278698,Chi-Chi,4
7750609185,Mai-Tai,4
946934985,Mojito,1
3867892702,Mai-Tai,1
9424998611,Gin & Tonic,5
9693205089,Gin & Tonic,2
1157027484,Negroni,1
9693205089,Screwdriver,4
1628602086,Margarita,3
3196826377,Martini,3
1277426643,Mai-Tai,4
946934985,Blue Hawaii,4
7750609185,Cosmopolitan,2
9658436172,Sex on the Beach,4
9424998611,Screwdriver,3
2221686036,Manhattan,2
946934985,Moscow Mule,1
9574596968,Negroni,2
1628602086,Tom Collins,4
1232327332,Bloody Mary,4
9661198451,Margarita,1
9574596968,Tequila Sunset,5
9130236407,Blue Hawaii,5
1647278698,Manhattan,5
2221686036,Mojito,1
7750609185,Manhattan,2
9993696473,Godfather,5
9661198451,Long Island Ice Tea,4
2812746240,Havana Beach,3
3549260863,Long Island Ice Tea,4
9424998611,Long Island Ice Tea,4
9693205089,Long Island Ice Tea,4
8377205875,Bloody Mary,1
9574596968,Old Fashioned,1
8377205875,Martini,5
3549260863,Moscow Mule,4
7038732734,Negroni,5
7361786092,Mojito,5
1232327332,Tequila Sunset,4
7926670874,Moscow Mule,5
3624867915,Margarita,1
9574596968,Singapore Sling,4
1628602086,Gin & Tonic,4
2812746240,Vodka & Tonic,4
9645189314,Negroni,4
7750609185,Chi-Chi,5
9993696473,Blue Hawaii,5
3549260863,Old Fashioned,5
9693205089,Vodka & Tonic,4
8377205875,Godfather,5
2221686036,Blue Hawaii,4
9693205089,Bloody Mary,5
9424998611,Sex on the Beach,1
7361786092,Screwdriver,1
7926670874,Tom Collins,5
1232327332,Moscow Mule,5
9693205089,Negroni,1
3867892702,Martini,1
3549260863,Margarita,4
6460123892,Martini,5
6220477471,Manhattan,4
6918333964,Bloody Mary,5
9130236407,Horse’s Neck,4
4114091878,Manhattan,5
7750609185,Old Fashioned,5
8377205875,Old Fashioned,5
6711786895,Singapore Sling,5
9574596968,Old Fashioned,3
8377205875,Margarita,5
9658436172,Margarita,3
7038732734,Vodka & Tonic,5
9574596968,Moscow Mule,3
6711786895,Black Russian,5
1157027484,Martini,3
6460123892,Bloody Mary,5
2221686036,Moscow Mule,3
2221686036,Margarita,4
2274678484,Moscow Mule,3
5090515459,Screwdriver,4
892691653,Screwdriver,3
5503905725,Margarita,1
9993696473,Bloody Mary,4
7750609185,Moscow Mule,4
9645189314,Moscow Mule,4
792580598,Margarita,1
9574596968,Mai-Tai,4
2221686036,Mojito,5
9574596968,Mai-Tai,4
1232327332,Bloody Mary,4
6568803961,Margarita,2
2221686036,Negroni,4
7750609185,Negroni,3
9574596968,Bloody Mary,4
1157027484,Old Fashioned,2
1157027484,Margarita,1
3624867915,Bloody Mary,5
1277426643,Mai-Tai,5
5090515459,Mojito,1
9574596968,Cosmopolitan,5
6711786895,Gin & Tonic,5
9574596968,Negroni,4
792580598,Cosmopolitan,3
9574596968,Mojito,5
946934985,Long Island Ice Tea,5
9574596968,Gin & Tonic,5
2812746240,Mai-Tai,4
1628602086,Moscow Mule,5
8377205875,Screwdriver,3
9993696473,Margarita,1
9574596968,Margarita,5
9993696473,Gin & Tonic,4
3624867915,Moscow Mule,5
1628602086,Old Fashioned,4
1647278698,Mojito,4
946934985,Chi-Chi,1
2274678484,Bloody Mary,5
1647278698,Negroni,4
2274678484,Manhattan,5
8377205875,Vodka Gimlet,5
7750609185,Manhattan,4
7926670874,Negroni,3
8377205875,Chi-Chi,5
7926670874,Manhattan,5
4860324922,Moscow Mule,1
6711786895,Old Fashioned,4
1628602086,Manhattan,1
9574596968,Moscow Mule,1
1157027484,Bloody Mary,5
3196826377,Tom Collins,5
9130236407,Gin & Tonic,4
946934985,Gin & Tonic,5
8377205875,Chi-Chi,1
1628602086,Martini,1
9574596968,Old Fashioned,5
792580598,Old Fashioned,5
2221686036,Cosmopolitan,5
5503905725,Long Island Ice Tea,4
8377205875,Mojito,4
6460123892,Cosmopolitan,3
6711786895,Martini,3
6460123892,Bloody Mary,4
7926670874,Mojito,4
3549260863,Long Island Ice Tea,4
4114091878,Chi-Chi,1
8377205875,Gin & Tonic,2
7750609185,Gin & Tonic,5
9130236407,Screwdriver,1
6711786895,Old Fashioned,5
8377205875,Martini,5
9993696473,Moscow Mule,5
1510968452,Havana Beach,5
6711786895,Moscow Mule,5
9574596968,Tequila Sunset,1
3549260863,Black Russian,5
9574596968,Negroni,5
9661198451,Tequila Sunset,5
9693205089,Sex on the Beach,5
4114091878,Screwdriver,1
3624867915,Moscow Mule,1
3196826377,Margarita,3
6220477471,Moscow Mule,5
6460123892,Old Fashioned,5
8377205875,Godfather,5
1510968452,Martini,2
8377205875,Bloody Mary,3
2812746240,Gin & Tonic,4
946934985,Old Fashioned,5
1157027484,Tequila Sunset,2
3867892702,Cosmopolitan,2
1647278698,Screwdriver,5
9574596968,Gin & Tonic,4
7750609185,Mai-Tai,2
7926670874,Old Fashioned,4
792580598,Bloody Mary,5
4114091878,Manhattan,1
1628602086,Mojito,5
892691653,Moscow Mule,3
1157027484,Negroni,1
1510968452,Vodka Gimlet,4
1628602086,Vodka Gimlet,5
9693205089,Blue Hawaii,1
892691653,Tequila Martini,3
4114091878,Gin & Tonic,4
3549260863,Martini,5
6568803961,Margarita,5
8377205875,Havana Beach,3
946934985,Gin & Tonic,1
1277426643,Negroni,2
2994916806,Old Fashioned,5
1232327332,Old Fashioned,5
8377205875,Mojito,4
1510968452,Vodka & Tonic,1
892691653,Long Island Ice Tea,5
3867892702,Singapore Sling,3
9424998611,Martini,1
1628602086,Havana Beach,1
9693205089,Martini,5
892691653,Moscow Mule,4
9424998611,Blue Hawaii,5
7926670874,Old Fashioned,1
2274678484,Long Island Ice Tea,1
8377205875,Screwdriver,4
9130236407,Moscow Mule,5
792580598,Mai-Tai,5
9693205089,Negroni,5
8377205875,Martini,1
9130236407,Havana Beach,5
946934985,Godfather,2
8377205875,Moscow Mule,5
3867892702,Tom Collins,2
2221686036,Bloody Mary,4
1770996789,Moscow Mule,5
3549260863,Moscow Mule,5
9993696473,Long Island Ice Tea,4
6568803961,Tequila Sunset,3
9130236407,Margarita,5
9574596968,Blue Hawaii,2
9574596968,Gin & Tonic,4
1157027484,Old Fashioned,5
7038732734,Negroni,3
6568803961,Old Fashioned,1
5503905725,Martini,2
9574596968,Tom Collins,4
9574596968,Old Fashioned,4
8377205875,Old Fashioned,5
9574596968,Singapore Sling,1
9574596968,Godfather,4
4114091878,Moscow Mule,1
6711786895,Chi-Chi,1
1510968452,Gin & Tonic,5
1770996789,Long Island Ice Tea,3
1232327332,Negroni,5
1628602086,Margarita,5
8377205875,Cosmopolitan,5
3196826377,Screwdriver,5
6711786895,Vodka Gimlet,2
946934985,Bloody Mary,4
3549260863,Black Russian,4
8377205875,Gin & Tonic,5
3867892702,Tom Collins,4
1232327332,Martini,5
9574596968,Godfather,5
892691653,Old Fashioned,4
1770996789,Blue Hawaii,2
7750609185,Tequila Martini,4
1232327332,Tom Collins,3
5090515459,Godfather,4
9424998611,Mojito,2
8377205875,Vodka Gimlet,3
2994916806,Old Fashioned,5
9130236407,Margarita,4
2812746240,Bloody Mary,3
7750609185,Moscow Mule,1
5090515459,Vodka Gimlet,1
3196826377,Tequila Sunset,4
7750609185,Moscow Mule,5
9693205089,Havana Beach,5
7926670874,Margarita,5
4114091878,Godfather,5
892691653,Godfather,2
1277426643,Mojito,2
6568803961,Sex on the Beach,3
9993696473,Old Fashioned,3
1277426643,Martini,1
3196826377,Tequila Sunset,5
9574596968,Moscow Mule,5
9424998611,Old Fashioned,1
9574596968,Sidecar,5
1157027484,Bloody Mary,4
1157027484,Gin & Tonic,5
7750609185,Moscow Mule,4
2274678484,Negroni,5
2221686036,Margarita,4
9424998611,Gin & Tonic,4
9693205089,Martini,2
1157027484,Mai-Tai,4
4114091878,Bloody Mary,5
9424998611,Bloody Mary,4
2812746240,Martini,4
4114091878,Mojito,4
2812746240,Gin & Tonic,4
6220477471,Martini,1
1157027484,Margarita,4
9130236407,Martini,5
3549260863,Mojito,5
1510968452,Blue Hawaii,2
8377205875,Margarita,3
7150372665,Martini,1
6711786895,Gin & Tonic,4
9993696473,Screwdriver,1
1277426643,Gin & Tonic,2
4529921862,Bloody Mary,5
9424998611,Moscow Mule,1
946934985,Old Fashioned,5
4529921862,Margarita,5
8377205875,Cosmopolitan,5
2221686036,Margarita,1
1628602086,Old Fashioned,1
892691653,Long Island Ice Tea,4
9130236407,Bloody Mary,1
9993696473,Old Fashioned,1
2994916806,Old Fashioned,3
1628602086,Bloody Mary,5
3549260863,Tequila Martini,2
2221686036,Tom Collins,5
9574596968,Blue Hawaii,5
1157027484,Manhattan,1
3549260863,Gin & Tonic,5
6711786895,Gin & Tonic,4
6568803961,Havana Beach,5
3624867915,Martini,4
1628602086,Godfather,5
9130236407,Old Fashioned,5
792580598,Old Fashioned,2
9574596968,Sidecar,5
7150372665,Moscow Mule,5
1232327332,Margarita,5
3549260863,Gin & Tonic,5
2221686036,Margarita,4
3549260863,Gin & Tonic,1
2994916806,Margarita,2
9574596968,Bloody Mary,5
2221686036,Screwdriver,2
2274678484,Tequila Sunset,4
9130236407,Martini,1
3549260863,Cosmopolitan,4
9661198451,Manhattan,5
5090515459,Bloody Mary,5
9574596968,Manhattan,5
946934985,Margarita,5
3624867915,Moscow Mule,5
946934985,Sex on the Beach,3
1628602086,Havana Beach,1
4114091878,Sidecar,1
9574596968,Chi-Chi,5
2812746240,Martini,4
3867892702,Moscow Mule,4
3867892702,Moscow Mule,1
7361786092,Old Fashioned,5
1232327332,Manhattan,5
2812746240,Old Fashioned,4
2274678484,Godfather,3
7750609185,Vodka & Tonic,2
792580598,Negroni,3
6711786895,Tom Collins,5
9661198451,Martini,1
6220477471,Negroni,5
1628602086,Bloody Mary,1
9993696473,Bloody Mary,5
3867892702,Vodka Gimlet,1
9993696473,Moscow Mule,4
9574596968,Martini,5
946934985,Old Fashioned,1
1628602086,Moscow Mule,3
3549260863,Martini,5
2221686036,Moscow Mule,4
8377205875,Moscow Mule,5
892691653,Negroni,4
9693205089,Gin & Tonic,5
6711786895,Gin & Tonic,2
792580598,Moscow Mule,4
7926670874,Tequila Sunset,1
9574596968,Old Fashioned,3
6568803961,Margarita,3
9424998611,Old Fashioned,5
9574596968,Mojito,4
9658436172,Bloody Mary,1
7150372665,Havana Beach,1
8377205875,Bloody Mary,4
4114091878,Margarita,5
1628602086,Bloody Mary,3
1232327332,Moscow Mule,2
9993696473,Long Island Ice Tea,4
9574596968,Margarita,2
9574596968,Moscow Mule,5
3196826377,Gin & Tonic,4
5503905725,Moscow Mule,1
4114091878,Horse’s Neck,3
1628602086,Moscow Mule,2
6711786895,Sex on the Beach,1
2221686036,Tequila Sunset,5
7926670874,Old Fashioned,4
9661198451,Horse’s Neck,1
9424998611,Screwdriver,4
7750609185,Old Fashioned,1
3549260863,Sidecar,5
2274678484,Mojito,4
9574596968,Negroni,3
1510968452,Gin & Tonic,4
7926670874,Tom Collins,1
2274678484,Havana Beach,1
9130236407,Martini,1
9574596968,Negroni,2
1770996789,Negroni,2
6568803961,Gin & Tonic,4
6568803961,Mai-Tai,3
3549260863,Moscow Mule,4
1628602086,Tom Collins,5
9645189314,Moscow Mule,5
3867892702,Old Fashioned,5
3867892702,Long Island Ice Tea,5
7750609185,Margarita,4
1770996789,Sidecar,5
1157027484,Screwdriver,5
3549260863,Gin & Tonic,5
946934985,Martini,1
7361786092,Mojito,3
9693205089,Manhattan,3
9693205089,Margarita,5
9130236407,Martini,4
1770996789,Chi-Chi,2
3196826377,Gin & Tonic,5
9424998611,Moscow Mule,5
9574596968,Old Fashioned,4
792580598,Godfather,1
6220477471,Gin & Tonic,5
7750609185,Mojito,5
9574596968,Sidecar,4
9993696473,Horse’s Neck,5
8377205875,Margarita,4
9424998611,Bloody Mary,3
1510968452,Manhattan,3
946934985,Martini,5
892691653,Gin & Tonic,5
9574596968,Gin & Tonic,1
1628602086,Long Island Ice Tea,1
3867892702,Singapore Sling,5
5503905725,Old Fashioned,5
1157027484,Mojito,1
9693205089,Moscow Mule,3
7750609185,Singapore Sling,3
9574596968,Sex on the Beach,1
1770996789,Long Island Ice Tea,5
892691653,Old Fashioned,1
1157027484,Screwdriver,5
5503905725,Moscow Mule,5
892691653,Old Fashioned,5
6711786895,Old Fashioned,2
1770996789,Sex on the Beach,4
6711786895,Margarita,1
2221686036,Negroni,1
7150372665,Manhattan,3
1628602086,Vodka Gimlet,5
4114091878,Singapore Sling,5
6568803961,Sex on the Beach,1
1510968452,Bloody Mary,5
9693205089,Long Island Ice Tea,4
8377205875,Manhattan,4
5090515459,Long Island Ice Tea,4
4860324922,Moscow Mule,4
3867892702,Vodka Gimlet,4
1628602086,Old Fashioned,4
792580598,Singapore Sling,2
892691653,Moscow Mule,4
9574596968,Old Fashioned,5
6220477471,Tequila Sunset,5
792580598,Negroni,1
9661198451,Screwdriver,5
6220477471,Screwdriver,1
1770996789,Long Island Ice Tea,1
7750609185,Mai-Tai,5
9574596968,Vodka & Tonic,2
8377205875,Godfather,2
1647278698,Margarita,5
6220477471,Long Island Ice Tea,5
6711786895,Tequila Sunset,4
946934985,Blue Hawaii,5
892691653,Moscow Mule,5
4860324922,Chi-Chi,5
9993696473,Moscow Mule,4
1232327332,Blue Hawaii,5
9693205089,Negroni,2
1232327332,Gin & Tonic,5
3549260863,Margarita,3
946934985,Havana Beach,5
3549260863,Tequila Martini,3
9574596968,Mojito,4
9574596968,Negroni,5
2274678484,Margarita,3
946934985,Long Island Ice Tea,2
9574596968,Gin & Tonic,5
7150372665,Godfather,5
3867892702,Negroni,2
9574596968,Long Island Ice Tea,1
1770996789,Cosmopolitan,5
1510968452,Martini,1
1232327332,Moscow Mule,4
9574596968,Havana Beach,5
1628602086,Manhattan,5
1232327332,Screwdriver,1
9661198451,Negroni,4
3867892702,Bloody Mary,2
2994916806,Singapore Sling,4
9574596968,Godfather,5
1157027484,Manhattan,3
7750609185,Gin & Tonic,2
1628602086,Screwdriver,4
892691653,Gin & Tonic,5
946934985,Martini,3
1628602086,Tequila Martini,1
6918333964,Vodka Gimlet,4
1510968452,Negroni,4
7750609185,Tom Collins,1
6711786895,Godfather,5
9574596968,Margarita,1
892691653,Margarita,2
1628602086,Mai-Tai,1
6220477471,Cosmopolitan,1
1628602086,Vodka Gimlet,4
1628602086,Cosmopolitan,1
6711786895,Mojito,4
8377205875,Screwdriver,4
8377205875,Moscow Mule,4
9693205089,Bloody Mary,5
7926670874,Manhattan,5
9424998611,Tom Collins,1
9658436172,Blue Hawaii,5
946934985,Martini,4
7361786092,Mai-Tai,3
6711786895,Moscow Mule,4
9574596968,Mojito,3
9130236407,Margarita,1
2994916806,Old Fashioned,4
792580598,Moscow Mule,4
6711786895,Horse’s Neck,1
9661198451,Moscow Mule,5
9574596968,Cosmopolitan,5
7926670874,Manhattan,4
2274678484,Old Fashioned,3
3867892702,Vodka Gimlet,4
1232327332,Havana Beach,1
2812746240,Old Fashioned,1
6460123892,Margarita,1
1647278698,Margarita,5
9693205089,Bloody Mary,4
9574596968,Screwdriver,4
2812746240,Vodka Gimlet,5
2274678484,Margarita,2
9693205089,Tequila Sunset,5
6568803961,Tequila Sunset,5
1157027484,Gin & Tonic,2
9574596968,Gin & Tonic,3
7038732734,Old Fashioned,3
9574596968,Margarita,3
1232327332,Martini,5
1628602086,Sex on the Beach,5
792580598,Old Fashioned,4
1628602086,Horse’s Neck,4
3624867915,Screwdriver,4
2221686036,Manhattan,5
6918333964,Chi-Chi,5
9693205089,Blue Hawaii,5
4860324922,Long Island Ice Tea,2
9993696473,Gin & Tonic,4
7750609185,Moscow Mule,5
2221686036,Havana Beach,5
892691653,Godfather,5
9993696473,Moscow Mule,5
4860324922,Old Fashioned,5
9993696473,Old Fashioned,2
9693205089,Martini,4
1232327332,Negroni,5
7361786092,Mai-Tai,4
3549260863,Gin & Tonic,4
6460123892,Old Fashioned,4
3867892702,Manhattan,5
6711786895,Negroni,5
9130236407,Negroni,5
6711786895,Moscow Mule,5
9645189314,Old Fashioned,3
1157027484,Margarita,3
4114091878,Screwdriver,2
1157027484,Negroni,2
9993696473,Moscow Mule,5
9574596968,Margarita,5
6568803961,Moscow Mule,5
1628602086,Negroni,5
1647278698,Bloody Mary,4
1628602086,Moscow Mule,3
9693205089,Gin & Tonic,1
9574596968,Negroni,5
4529921862,Godfather,5
1510968452,Vodka & Tonic,3
2221686036,Tequila Martini,4
2274678484,Blue Hawaii,1
2221686036,Bloody Mary,5
9574596968,Sex on the Beach,2
3549260863,Manhattan,2
5090515459,Manhattan,2
9574596968,Gin & Tonic,4
1770996789,Mojito,5
946934985,Manhattan,1
9645189314,Vodka & Tonic,5
6568803961,Godfather,4
9661198451,Gin & Tonic,1
4860324922,Sidecar,1
9993696473,Martini,2
792580598,Screwdriver,5
9574596968,Sidecar,3
6918333964,Moscow Mule,5
1232327332,Bloody Mary,5
7750609185,Old Fashioned,1
5090515459,Old Fashioned,5
1628602086,Mai-Tai,3
1510968452,Old Fashioned,2
2274678484,Singapore Sling,3
3867892702,Vodka Gimlet,3
9130236407,Blue Hawaii,5
892691653,Gin & Tonic,1
8377205875,Old Fashioned,5
1157027484,Tequila Martini,1
946934985,Horse’s Neck,5
9130236407,Moscow Mule,5
9693205089,Old Fashioned,1
9993696473,Sidecar,4
946934985,Moscow Mule,4
792580598,Godfather,5
9574596968,Martini,5
9574596968,Gin & Tonic,4
1770996789,Sex on the Beach,4
9574596968,Old Fashioned,3
3867892702,Moscow Mule,5
1510968452,Singapore Sling,5
3624867915,Bloody Mary,1
3196826377,Martini,1
4114091878,Old Fashioned,4
2274678484,Negroni,5
892691653,Margarita,2
6568803961,Sidecar,3
8377205875,Singapore Sling,3
8377205875,Screwdriver,4
792580598,Gin & Tonic,4
1157027484,Tequila Martini,2
7150372665,Mai-Tai,4
8377205875,Cosmopolitan,3
9574596968,Bloody Mary,3
9130236407,Long Island Ice Tea,5
1770996789,Martini,2
7361786092,Negroni,5
5503905725,Tom Collins,2
8377205875,Old Fashioned,2
9645189314,Godfather,5
9130236407,Mai-Tai,5
1628602086,Negroni,4
9661198451,Bloody Mary,2
5090515459,Negroni,5
7038732734,Old Fashioned,5
4114091878,Gin & Tonic,4
1628602086,Bloody Mary,5
9574596968,Sidecar,1
8377205875,Moscow Mule,4
792580598,Margarita,4
9993696473,Margarita,2
9693205089,Old Fashioned,5
1628602086,Godfather,4
8377205875,Bloody Mary,1
3549260863,Moscow Mule,4
946934985,Moscow Mule,4
6460123892,Bloody Mary,1
9993696473,Gin & Tonic,1
1628602086,Bloody Mary,3
2812746240,Moscow Mule,3
7750609185,Moscow Mule,1
3549260863,Old Fashioned,2
9424998611,Martini,5
7038732734,Black Russian,3
7750609185,Godfather,4
9424998611,Mojito,4
6568803961,Margarita,4
9424998611,Manhattan,5
892691653,Bloody Mary,3
9574596968,Gin & Tonic,3
9574596968,Tequila Sunset,4
3196826377,Martini,4
7750609185,Gin & Tonic,5
7926670874,Singapore Sling,5
1628602086,Vodka Gimlet,1
1647278698,Tequila Sunset,5
7038732734,Tom Collins,4
4114091878,Negroni,4
5090515459,Manhattan,1
1157027484,Old Fashioned,3
9645189314,Tequila Sunset,1
7750609185,Cosmopolitan,2
6568803961,Tequila Sunset,1
9645189314,Old Fashioned,4
892691653,Martini,4
1628602086,Chi-Chi,4
9424998611,Margarita,4
892691653,Screwdriver,2
1628602086,Vodka Gimlet,4
8377205875,Moscow Mule,4
9574596968,Moscow Mule,5
4529921862,Old Fashioned,5
9693205089,Gin & Tonic,4
1628602086,Martini,3
9424998611,Godfather,3
3867892702,Cosmopolitan,5
1628602086,Bloody Mary,5
5090515459,Moscow Mule,5
3196826377,Tequila Martini,1
3549260863,Singapore Sling,4
8377205875,Gin & Tonic,3
7038732734,Old Fashioned,3
1628602086,Moscow Mule,4
9574596968,Old Fashioned,3
7926670874,Moscow Mule,5
9130236407,Moscow Mule,4
9993696473,Manhattan,1
3549260863,Mai-Tai,3
6711786895,Margarita,5
892691653,Long Island Ice Tea,5
792580598,Margarita,5
9693205089,Chi-Chi,4
9130236407,Cosmopolitan,5
892691653,Bloody Mary,5
3624867915,Sidecar,5
8377205875,Mai-Tai,2
9574596968,Godfather,2
6711786895,Margarita,2
9424998611,Long Island Ice Tea,1
8377205875,Old Fashioned,2
2812746240,Gin & Tonic,1
9693205089,Martini,2
5090515459,Screwdriver,4
7926670874,Tequila Sunset,4
4114091878,Blue Hawaii,2
7926670874,Bloody Mary,1
1770996789,Martini,3
1628602086,Old Fashioned,4
9693205089,Godfather,5
1277426643,Bloody Mary,5
4529921862,Screwdriver,5
1628602086,Negroni,4
7926670874,Moscow Mule,2
2274678484,Martini,5
1157027484,Tequila Sunset,1
9574596968,Havana Beach,1
8377205875,Chi-Chi,4
2994916806,Moscow Mule,4
7361786092,Moscow Mule,1
892691653,Vodka & Tonic,2
1628602086,Bloody Mary,1
9574596968,Martini,4
3549260863,Moscow Mule,1
3867892702,Martini,1
8377205875,Moscow Mule,3
6568803961,Martini,2
9574596968,Negroni,3
7926670874,Old Fashioned,3
2274678484,Martini,2
1157027484,Gin & Tonic,5
946934985,Bloody Mary,1
9574596968,Havana Beach,2
9424998611,Old Fashioned,5
2994916806,Old Fashioned,2
7361786092,Negroni,3
1157027484,Moscow Mule,5
7750609185,Gin & Tonic,3
9424998611,Moscow Mule,2
1628602086,Old Fashioned,5
9574596968,Negroni,5
5090515459,Singapore Sling,5
1770996789,Tequila Martini,5
7038732734,Old Fashioned,1
7750609185,Moscow Mule,1
2221686036,Martini,4
6711786895,Tequila Sunset,5
3549260863,Singapore Sling,2
1157027484,Martini,1
5503905725,Tom Collins,4
9574596968,Bloody Mary,5
8377205875,Old Fashioned,4
6568803961,Martini,2
9993696473,Bloody Mary,4
3549260863,Gin & Tonic,3
792580598,Gin & Tonic,4
7926670874,Margarita,5
9130236407,Havana Beach,5
7150372665,Moscow Mule,2
1628602086,Sidecar,3
6568803961,Mojito,4
3549260863,Mai-Tai,5
6711786895,Tequila Martini,1
1628602086,Mai-Tai,4
1647278698,Moscow Mule,3
1510968452,Margarita,5
9993696473,Tom Collins,4
9658436172,Screwdriver,4
2274678484,Chi-Chi,5
1628602086,Moscow Mule,5
792580598,Margarita,5
9993696473,Martini,5
1628602086,Gin & Tonic,4
1277426643,Martini,1
2274678484,Manhattan,1
5090515459,Manhattan,1
3549260863,Negroni,5
9574596968,Screwdriver,5
9574596968,Old Fashioned,2
5503905725,Moscow Mule,1
4114091878,Screwdriver,2
7150372665,Margarita,4
9993696473,Margarita,5
3549260863,Sex on the Beach,4
9645189314,Gin & Tonic,4
3549260863,Cosmopolitan,4
8377205875,Negroni,1
1628602086,Moscow Mule,4
3624867915,Margarita,5
9993696473,Mojito,5
9574596968,Gin & Tonic,5
6918333964,Moscow Mule,2
9574596968,Sidecar,4
9993696473,Negroni,5
7038732734,Moscow Mule,1
1770996789,Vodka & Tonic,5
9130236407,Martini,5
2994916806,Old Fashioned,4
946934985,Cosmopolitan,2
1510968452,Old Fashioned,5
3624867915,Bloody Mary,4
792580598,Manhattan,5
9574596968,Moscow Mule,2
9424998611,Margarita,5
9661198451,Gin & Tonic,2
1628602086,Bloody Mary,5
2274678484,Manhattan,5
5090515459,Mai-Tai,4
1628602086,Moscow Mule,1
6918333964,Long Island Ice Tea,5
9574596968,Bloody Mary,4
6711786895,Mojito,5
1628602086,Vodka & Tonic,1
2221686036,Margarita,5
9993696473,Moscow Mule,1
8377205875,Screwdriver,4
3549260863,Bloody Mary,4
7038732734,Black Russian,4
9661198451,Tom Collins,1
1157027484,Old Fashioned,5
792580598,Havana Beach,2
9574596968,Mai-Tai,1
892691653,Old Fashioned,3
1157027484,Vodka & Tonic,5
3549260863,Sidecar,5
9574596968,Negroni,3
9424998611,Moscow Mule,4
3624867915,Godfather,5
946934985,Bloody Mary,5
892691653,Black Russian,3
9661198451,Cosmopolitan,3
6568803961,Gin & Tonic,1
7750609185,Martini,2
8377205875,Godfather,5
7750609185,Manhattan,3
2812746240,Bloody Mary,4
1770996789,Long Island Ice Tea,4
1628602086,Manhattan,4
9661198451,Moscow Mule,3
7038732734,Gin & Tonic,1
1157027484,Moscow Mule,2
9130236407,Havana Beach,1
9424998611,Bloody Mary,3
9993696473,Sex on the Beach,3
9424998611,Manhattan,5
792580598,Old Fashioned,3
7361786092,Martini,5
7926670874,Old Fashioned,4
3867892702,Old Fashioned,1
9993696473,Gin & Tonic,4
892691653,Bloody Mary,4
2812746240,Margarita,5
1647278698,Singapore Sling,4
7750609185,Martini,5
892691653,Havana Beach,5
892691653,Negroni,3
946934985,Gin & Tonic,5
9993696473,Vodka & Tonic,5
892691653,Horse’s Neck,5
4529921862,Tom Collins,5
9693205089,Tequila Martini,3
9661198451,Mojito,2
5090515459,Bloody Mary,1
9693205089,Negroni,5
9661198451,Margarita,3
3624867915,Old Fashioned,5
1628602086,Moscow Mule,5
9993696473,Tom Collins,5
2221686036,Bloody Mary,4
9574596968,Mojito,4
892691653,Godfather,3
8377205875,Margarita,5
9693205089,Tom Collins,5
9424998611,Old Fashioned,4
1232327332,Moscow Mule,4
4114091878,Margarita,3
3549260863,Sidecar,1
9693205089,Screwdriver,2
8377205875,Manhattan,1
9574596968,Havana Beach,1
1770996789,Gin & Tonic,5
946934985,Negroni,5
8377205875,Long Island Ice Tea,2
9693205089,Bloody Mary,5
792580598,Long Island Ice Tea,5
1647278698,Mojito,4
9574596968,Screwdriver,1
1628602086,Cosmopolitan,4
3867892702,Vodka & Tonic,5
9658436172,Blue Hawaii,4
1628602086,Martini,3
9574596968,Old Fashioned,5
6568803961,Screwdriver,1
892691653,Gin & Tonic,5
6711786895,Mojito,4
3624867915,Old Fashioned,1
1510968452,Moscow Mule,3
9658436172,Margarita,5
1770996789,Old Fashioned,4
6711786895,Gin & Tonic,5
9574596968,Old Fashioned,5
2221686036,Godfather,1
9661198451,Mai-Tai,1
9693205089,Gin & Tonic,4
9574596968,Martini,4
3549260863,Moscow Mule,5
3549260863,Negroni,4
9574596968,Mai-Tai,3
1157027484,Screwdriver,5
3624867915,Mojito,5
9130236407,Havana Beach,4
946934985,Vodka Gimlet,4
9130236407,Bloody Mary,4
6220477471,Sex on the Beach,4
892691653,Bloody Mary,3
1628602086,Margarita,1
1647278698,Moscow Mule,5
1628602086,Martini,5
792580598,Sidecar,4
1628602086,Gin & Tonic,5
792580598,Long Island Ice Tea,2
9574596968,Old Fashioned,3
1628602086,Mai-Tai,4
946934985,Screwdriver,5
2221686036,Long Island Ice Tea,4
6711786895,Blue Hawaii,4
9993696473,Mojito,4
1157027484,Chi-Chi,2
6460123892,Screwdriver,5
2812746240,Old Fashioned,4
9574596968,Old Fashioned,4
946934985,Tequila Sunset,1
892691653,Mojito,5
1157027484,Bloody Mary,1
3867892702,Tequila Sunset,2
9645189314,Margarita,5
8377205875,Bloody Mary,5
1647278698,Havana Beach,1
9574596968,Mai-Tai,5
2221686036,Bloody Mary,2
9574596968,Moscow Mule,3
1647278698,Long Island Ice Tea,4
9574596968,Tom Collins,1
9645189314,Margarita,1
3867892702,Tom Collins,1
892691653,Gin & Tonic,4
9993696473,Moscow Mule,3
9424998611,Mai-Tai,1
9574596968,Old Fashioned,3
2221686036,Moscow Mule,5
1770996789,Moscow Mule,1
9574596968,Negroni,4
9574596968,Manhattan,5
3196826377,Gin & Tonic,4
9424998611,Tequila Sunset,1
9574596968,Moscow Mule,1
1510968452,Screwdriver,5
1647278698,Screwdriver,1
9645189314,Bloody Mary,5
9693205089,Manhattan,5
